bhk,type,area,region,status,age, Final_price , Price_per_sqft 
2,2,1128,48,1,1,"1,76,00,000.00","15,602.84"
3,2,1441,17,2,1,"3,30,00,000.00","22,900.76"
2,2,1061,69,2,1,"1,83,00,000.00","17,247.88"
2,2,1025,69,2,1,"1,76,00,000.00","17,170.73"
2,2,804,69,2,2,"1,38,00,000.00","17,164.18"
2,2,804,69,2,1,"1,42,00,000.00","17,661.69"
1,2,661,69,2,1,"1,18,00,000.00","17,851.74"
2,2,817,17,2,1,"1,89,00,000.00","23,133.41"
3,2,1515,17,2,1,"3,50,00,000.00","23,102.31"
4,2,2410,5,1,2,"2,19,00,000.00","9,087.14"
2,2,907,19,2,1,"1,10,00,000.00","12,127.89"
2,2,1408,19,2,1,"1,53,00,000.00","10,866.48"
5,2,3520,19,2,1,"5,49,00,000.00","15,596.59"
4,2,2236,19,2,1,"3,43,00,000.00","15,339.89"
2,2,1840,19,2,1,"1,99,00,000.00","10,815.22"
1,2,737,19,2,1,"59,00,000.00","8,005.43"
2,2,1072,19,2,1,"1,22,00,000.00","11,380.60"
2,2,1079,19,2,1,"1,23,00,000.00","11,399.44"
2,2,1265,19,2,1,"1,89,00,000.00","14,940.71"
1,2,737,19,2,1,"85,00,000.00","11,533.24"
2,2,768,19,2,1,"1,17,00,000.00","15,234.38"
1,2,563,19,2,1,"45,00,000.00","7,992.90"
3,2,1745,19,2,1,"2,64,00,000.00","15,128.94"
4,2,2236,19,2,1,"3,45,00,000.00","15,429.34"
1,2,600,19,2,1,"48,00,000.00","8,000.00"
2,2,1136,19,2,1,"1,35,00,000.00","11,883.80"
3,2,1520,19,2,1,"1,95,00,000.00","12,828.95"
3,2,1792,19,2,1,"2,15,00,000.00","11,997.77"
1,2,737,19,2,1,"1,09,00,000.00","14,789.69"
2,2,1040,19,2,1,"1,72,00,000.00","16,538.46"
2,2,1076,19,2,1,"1,18,00,000.00","10,966.54"
3,2,1297,19,2,1,"1,99,00,000.00","15,343.10"
2,2,1088,19,2,1,"1,20,00,000.00","11,029.41"
1,2,1008,19,2,1,"77,00,000.00","7,638.89"
3,2,1745,19,2,1,"2,63,00,000.00","15,071.63"
1,2,718,19,2,1,"82,00,000.00","11,420.61"
1,2,520,19,2,1,"85,00,000.00","16,346.15"
2,2,1137,19,2,1,"1,35,00,000.00","11,873.35"
2,2,1137,19,2,1,"1,36,00,000.00","11,961.30"
2,2,1088,19,1,2,"1,05,00,000.00","9,650.74"
4,2,2240,19,1,2,"2,35,00,000.00","10,491.07"
3,2,1500,19,2,1,"2,25,00,000.00","15,000.00"
3,2,1596,19,1,2,"2,50,00,000.00","15,664.16"
5,2,3520,19,2,1,"3,75,00,000.00","10,653.41"
3,2,1520,19,2,1,"1,70,00,000.00","11,184.21"
2,2,1136,19,2,1,"1,08,00,000.00","9,507.04"
2,2,1390,19,2,1,"1,45,00,000.00","10,431.65"
5,2,3520,19,2,1,"3,75,00,000.00","10,653.41"
2,2,1050,5,1,1,"80,25,000.00","7,642.86"
1,2,730,5,1,1,"56,51,000.00","7,741.10"
2,2,1200,72,1,2,"1,50,00,000.00","12,500.00"
4,2,1550,99,1,2,"5,40,00,000.00","34,838.71"
1,2,760,71,1,2,"70,00,000.00","9,210.53"
3,2,1350,13,1,2,"3,85,00,000.00","28,518.52"
1,2,700,86,1,2,"1,75,00,000.00","25,000.00"
2,2,1081,30,2,1,"1,59,00,000.00","14,708.60"
2,2,1325,5,1,2,"1,09,00,000.00","8,226.42"
1,2,700,5,1,2,"61,99,000.00","8,855.71"
1,2,733,5,1,2,"66,25,000.00","9,038.20"
2,2,925,65,1,2,"78,00,000.00","8,432.43"
3,2,980,48,1,2,"1,70,00,000.00","17,346.94"
2,2,710,20,1,1,"1,80,00,000.00","25,352.11"
2,2,650,20,1,1,"1,60,00,000.00","24,615.38"
1,2,403,25,2,1,"36,27,000.00","9,000.00"
1,2,370,25,2,1,"33,30,000.00","9,000.00"
1,2,378,25,2,1,"34,02,000.00","9,000.00"
2,2,553,25,2,1,"49,77,000.00","9,000.00"
1,2,368,25,2,1,"33,12,000.00","9,000.00"
2,2,559,25,2,1,"50,31,000.00","9,000.00"
1,2,351,25,2,1,"31,59,000.00","9,000.00"
1,2,341,25,2,1,"30,69,000.00","9,000.00"
1,2,393,20,2,1,"81,00,000.00","20,610.69"
2,2,532,20,2,1,"1,09,00,000.00","20,488.72"
1,2,390,20,2,1,"80,38,000.00","20,610.26"
2,2,632,20,2,1,"1,30,00,000.00","20,569.62"
3,2,1550,5,2,1,"1,30,00,000.00","8,387.10"
2,2,750,19,1,2,"1,05,00,000.00","14,000.00"
4,2,3454,62,1,1,"12,50,00,000.00","36,189.92"
3,2,2416,62,1,1,"8,00,00,000.00","33,112.58"
2,2,970,17,2,1,"1,69,00,000.00","17,422.68"
3,2,1545,17,1,2,"2,97,00,000.00","19,223.30"
1,2,585,17,1,2,"99,99,000.00","17,092.31"
3,2,1435,17,1,2,"3,15,00,000.00","21,951.22"
2,2,970,17,1,2,"1,82,00,000.00","18,762.89"
3,2,1750,17,1,2,"3,55,00,000.00","20,285.71"
1,2,560,69,2,1,"92,00,000.00","16,428.57"
1,2,585,17,1,2,"1,00,00,000.00","17,094.02"
2,2,885,17,1,2,"1,85,00,000.00","20,903.95"
1,2,565,17,2,1,"1,37,00,000.00","24,247.79"
3,2,1545,17,1,2,"2,90,00,000.00","18,770.23"
1,2,580,17,1,2,"1,47,00,000.00","25,344.83"
2,2,1250,17,1,2,"2,25,00,000.00","18,000.00"
3,2,1650,17,1,2,"2,90,00,000.00","17,575.76"
1,2,650,17,1,2,"1,31,00,000.00","20,153.85"
1,2,550,17,1,2,"1,17,00,000.00","21,272.73"
2,2,970,17,1,2,"1,81,00,000.00","18,659.79"
3,2,1800,17,1,2,"3,95,00,000.00","21,944.44"
3,2,1180,69,2,1,"1,94,00,000.00","16,440.68"
2,2,1285,17,1,2,"2,32,00,000.00","18,054.47"
2,2,1200,17,1,2,"1,80,00,000.00","15,000.00"
2,2,970,17,1,2,"1,78,00,000.00","18,350.52"
2,2,1150,17,1,2,"2,25,00,000.00","19,565.22"
2,2,1250,17,1,2,"3,19,00,000.00","25,520.00"
3,2,685,25,1,1,"73,95,000.00","10,795.62"
3,2,685,25,1,1,"73,95,000.00","10,795.62"
3,2,685,25,1,1,"73,95,000.00","10,795.62"
3,2,685,25,1,1,"73,95,000.00","10,795.62"
2,2,509,25,1,1,"49,95,000.00","9,813.36"
2,2,509,25,1,1,"49,95,000.00","9,813.36"
3,2,788,25,1,1,"78,95,000.00","10,019.04"
3,2,788,25,1,1,"78,95,000.00","10,019.04"
1,2,396,25,1,1,"35,99,000.00","9,088.38"
1,2,396,25,1,1,"35,99,000.00","9,088.38"
3,2,1800,17,1,2,"3,95,00,000.00","21,944.44"
3,2,1180,69,2,1,"1,94,00,000.00","16,440.68"
2,2,1285,17,1,2,"2,32,00,000.00","18,054.47"
2,2,1200,17,1,2,"1,80,00,000.00","15,000.00"
2,2,970,17,1,2,"1,78,00,000.00","18,350.52"
2,2,1150,17,1,2,"2,25,00,000.00","19,565.22"
2,2,1250,17,1,2,"3,19,00,000.00","25,520.00"
3,2,1671,17,2,1,"3,69,00,000.00","22,082.59"
2,2,970,17,1,2,"1,81,00,000.00","18,659.79"
1,2,625,17,1,2,"1,34,00,000.00","21,440.00"
2,2,970,17,1,2,"1,78,00,000.00","18,350.52"
3,2,2563,95,1,2,"4,65,00,000.00","18,142.80"
2,2,1250,95,1,1,"2,00,00,000.00","16,000.00"
3,2,2507,71,2,1,"2,45,00,000.00","9,772.64"
1,2,650,84,1,2,"33,00,000.00","5,076.92"
3,2,1480,101,1,2,"3,10,00,000.00","20,945.95"
3,2,1480,101,1,2,"3,10,00,000.00","20,945.95"
3,2,1800,101,1,2,"3,30,00,000.00","18,333.33"
2,2,1200,72,1,2,"2,10,00,000.00","17,500.00"
2,2,1300,72,1,2,"2,20,00,000.00","16,923.08"
3,2,1650,72,1,2,"2,70,00,000.00","16,363.64"
2,2,1200,72,1,2,"2,70,00,000.00","22,500.00"
2,2,900,86,1,2,"3,13,00,000.00","34,777.78"
2,2,930,86,1,2,"3,16,00,000.00","33,978.49"
2,2,920,86,1,2,"3,15,00,000.00","34,239.13"
2,2,905,86,1,2,"3,14,00,000.00","34,696.13"
2,2,850,13,1,2,"2,00,00,000.00","23,529.41"
2,2,1103,30,2,1,"2,22,00,000.00","20,126.93"
2,2,1103,30,2,1,"2,21,00,000.00","20,036.26"
3,2,1801,30,2,1,"3,54,00,000.00","19,655.75"
3,2,1801,30,2,1,"3,53,00,000.00","19,600.22"
2,2,1103,30,2,1,"2,25,00,000.00","20,398.91"
2,2,1103,30,2,1,"2,23,00,000.00","20,217.59"
3,2,1801,30,2,1,"3,51,00,000.00","19,489.17"
3,2,1801,30,2,1,"3,50,00,000.00","19,433.65"
2,2,1103,30,2,1,"2,24,00,000.00","20,308.25"
4,5,2700,153,1,1,"4,50,00,000.00","16,666.67"
1,2,500,23,2,1,"33,50,000.00","6,700.00"
2,2,500,23,2,1,"34,00,000.00","6,800.00"
2,2,594,11,2,1,"32,00,000.00","5,387.21"
1,2,400,11,2,1,"22,50,000.00","5,625.00"
3,2,1300,8,1,2,"2,40,00,000.00","18,461.54"
2,2,1000,8,1,2,"2,35,00,000.00","23,500.00"
2,2,1000,8,1,2,"2,40,00,000.00","24,000.00"
2,2,1000,8,1,2,"2,40,00,000.00","24,000.00"
3,2,1500,8,1,2,"3,70,00,000.00","24,666.67"
2,2,1000,8,1,2,"2,35,00,000.00","23,500.00"
1,1,250,7,1,1,"10,95,000.00","4,380.00"
1,1,250,7,1,1,"10,85,000.00","4,340.00"
1,1,250,7,1,1,"10,75,000.00","4,300.00"
3,2,1086,17,2,1,"2,93,00,000.00","26,979.74"
1,1,250,7,1,1,"11,10,000.00","4,440.00"
1,1,250,7,1,1,"11,00,000.00","4,400.00"
2,2,610,24,2,1,"1,63,00,000.00","26,721.31"
1,2,410,24,2,1,"1,00,00,000.00","24,390.24"
2,2,650,24,2,1,"1,73,00,000.00","26,615.38"
2,2,895,69,1,2,"1,72,00,000.00","19,217.88"
2,2,590,69,1,2,"1,19,00,000.00","20,169.49"
4,2,1958,20,1,2,"9,50,00,000.00","48,518.90"
2,2,956,20,1,2,"3,08,00,000.00","32,217.57"
1,2,598,20,1,2,"1,68,00,000.00","28,093.65"
1,2,698,69,1,2,"1,20,00,000.00","17,191.98"
3,2,1098,69,1,2,"2,35,00,000.00","21,402.55"
2,2,895,69,1,2,"2,00,00,000.00","22,346.37"
2,2,985,69,1,2,"2,00,00,000.00","20,304.57"
2,2,895,69,1,2,"1,98,00,000.00","22,122.91"
3,2,1502,17,1,2,"3,18,00,000.00","21,171.77"
3,2,1400,17,1,2,"4,45,00,000.00","31,785.71"
2,2,975,17,1,2,"2,30,00,000.00","23,589.74"
2,2,968,17,1,2,"1,82,00,000.00","18,801.65"
2,2,1250,17,1,2,"2,30,00,000.00","18,400.00"
2,2,1000,17,1,2,"1,63,00,000.00","16,300.00"
2,2,970,17,2,2,"1,95,00,000.00","20,103.09"
4,2,3700,17,1,2,"14,50,00,000.00","39,189.19"
1,2,685,17,1,2,"1,52,00,000.00","22,189.78"
3,2,1310,17,1,2,"2,65,00,000.00","20,229.01"
1,2,650,17,1,2,"1,45,00,000.00","22,307.69"
2,2,910,17,1,2,"1,80,00,000.00","19,780.22"
1,2,550,17,2,1,"1,23,00,000.00","22,363.64"
2,2,950,17,2,1,"1,76,00,000.00","18,526.32"
1,2,550,17,2,1,"1,25,00,000.00","22,727.27"
3,2,1500,17,2,1,"3,09,00,000.00","20,600.00"
3,2,1500,17,2,1,"3,50,00,000.00","23,333.33"
2,2,1050,17,2,1,"2,39,00,000.00","22,761.90"
2,2,1050,17,2,1,"1,92,00,000.00","18,285.71"
2,2,1050,17,2,1,"1,89,00,000.00","18,000.00"
2,2,1050,17,2,1,"2,35,00,000.00","22,380.95"
1,2,550,17,2,1,"1,11,00,000.00","20,181.82"
3,2,1150,17,2,1,"2,75,00,000.00","23,913.04"
2,2,950,17,2,1,"1,75,00,000.00","18,421.05"
4,2,1950,17,2,1,"4,30,00,000.00","22,051.28"
2,2,950,17,2,1,"1,75,00,000.00","18,421.05"
4,2,1950,17,2,1,"4,30,00,000.00","22,051.28"
3,2,2100,17,1,1,"8,00,00,000.00","38,095.24"
2,2,1010,9,2,1,"45,00,000.00","4,455.45"
1,2,615,9,2,1,"25,00,000.00","4,065.04"
2,2,885,9,2,1,"35,00,000.00","3,954.80"
2,2,1215,5,1,1,"1,00,00,000.00","8,230.45"
1,2,600,37,1,2,"38,00,000.00","6,333.33"
3,2,2561,95,1,2,"4,50,00,000.00","17,571.26"
3,2,1500,17,1,2,"2,09,00,000.00","13,933.33"
4,2,1860,32,1,2,"6,50,00,000.00","34,946.24"
2,2,1110,27,2,1,"1,00,00,000.00","9,009.01"
2,2,658,35,2,1,"1,48,00,000.00","22,492.40"
2,2,719,35,2,1,"1,61,00,000.00","22,392.21"
2,2,574,35,2,1,"1,29,00,000.00","22,473.87"
1,2,396,35,2,1,"89,19,000.00","22,522.73"
1,2,541,35,2,1,"1,21,00,000.00","22,365.99"
1,2,355,35,2,1,"79,96,000.00","22,523.94"
3,2,1665,5,1,2,"1,43,00,000.00","8,588.59"
2,2,850,5,1,2,"90,00,000.00","10,588.24"
1,2,675,71,1,2,"57,00,000.00","8,444.44"
3,2,1450,72,2,2,"3,20,00,000.00","22,068.97"
3,2,2100,48,1,2,"3,50,00,000.00","16,666.67"
2,2,704,13,1,2,"1,45,00,000.00","20,596.59"
2,2,1150,99,1,1,"2,30,00,000.00","20,000.00"
3,2,1450,99,2,1,"3,43,00,000.00","23,655.17"
3,2,1000,99,1,2,"3,10,00,000.00","31,000.00"
4,2,2112,13,1,2,"7,50,00,000.00","35,511.36"
3,2,1700,13,1,2,"3,85,00,000.00","22,647.06"
1,2,484,53,2,1,"31,00,000.00","6,404.96"
1,2,725,2,1,2,"34,50,000.00","4,758.62"
3,2,1350,2,1,2,"68,50,000.00","5,074.07"
3,2,1290,2,2,1,"78,50,000.00","6,085.27"
3,2,1250,2,1,2,"70,00,000.00","5,600.00"
2,2,975,2,2,1,"53,00,000.00","5,435.90"
2,2,1050,2,1,2,"54,00,000.00","5,142.86"
2,2,1050,2,1,2,"54,00,000.00","5,142.86"
2,2,975,2,1,2,"52,01,000.00","5,334.36"
1,2,725,2,1,2,"33,99,000.00","4,688.28"
1,2,725,2,1,2,"33,51,000.00","4,622.07"
1,2,710,2,1,2,"33,00,000.00","4,647.89"
3,2,1250,2,1,2,"70,00,000.00","5,600.00"
2,2,900,5,1,2,"75,00,000.00","8,333.33"
1,2,700,17,1,1,"1,45,00,000.00","20,714.29"
1,2,700,17,1,1,"1,30,00,000.00","18,571.43"
4,2,2050,17,1,1,"6,00,00,000.00","29,268.29"
3,2,1716,62,1,2,"4,50,00,000.00","26,223.78"
1,2,330,86,2,1,"1,01,00,000.00","30,606.06"
2,2,487,86,2,1,"1,49,00,000.00","30,595.48"
1,2,358,86,2,1,"1,10,00,000.00","30,726.26"
2,2,536,86,2,1,"1,64,00,000.00","30,597.01"
3,2,846,86,2,1,"2,60,00,000.00","30,732.86"
2,2,715,86,2,1,"2,20,00,000.00","30,769.23"
1,2,690,95,1,2,"1,15,00,000.00","16,666.67"
3,2,1502,17,1,2,"3,15,00,000.00","20,972.04"
3,2,1550,17,1,2,"3,25,00,000.00","20,967.74"
1,2,550,17,1,2,"1,42,00,000.00","25,818.18"
1,2,680,32,1,2,"1,22,00,000.00","17,941.18"
2,2,1000,32,1,2,"1,70,00,000.00","17,000.00"
2,2,880,32,1,2,"1,55,00,000.00","17,613.64"
2,2,1000,19,1,2,"95,00,000.00","9,500.00"
3,2,1200,19,1,2,"1,80,00,000.00","15,000.00"
2,2,1100,19,1,2,"1,40,00,000.00","12,727.27"
3,2,1600,19,1,2,"2,25,00,000.00","14,062.50"
3,2,1250,19,1,2,"1,60,00,000.00","12,800.00"
4,2,1800,19,1,2,"3,00,00,000.00","16,666.67"
2,2,1100,19,1,2,"1,02,00,000.00","9,272.73"
1,2,600,19,1,2,"57,00,000.00","9,500.00"
1,2,600,19,1,2,"61,00,000.00","10,166.67"
2,2,1100,19,1,2,"97,00,000.00","8,818.18"
2,2,1125,5,1,1,"95,20,000.00","8,462.22"
1,2,715,5,1,2,"61,50,000.00","8,601.40"
2,2,800,69,1,1,"1,45,00,000.00","18,125.00"
1,2,533,69,2,1,"99,00,000.00","18,574.11"
3,2,1325,69,2,1,"2,45,00,000.00","18,490.57"
2,2,1250,17,1,2,"3,13,00,000.00","25,040.00"
2,2,960,17,1,2,"2,64,00,000.00","27,500.00"
2,2,1035,17,1,2,"1,85,00,000.00","17,874.40"
2,2,1100,17,1,2,"2,18,00,000.00","19,818.18"
2,2,1050,17,1,2,"1,79,00,000.00","17,047.62"
3,2,1400,17,1,2,"2,72,00,000.00","19,428.57"
3,2,1000,17,1,2,"2,79,00,000.00","27,900.00"
3,2,1335,17,1,2,"4,45,00,000.00","33,333.33"
2,2,970,17,1,2,"1,79,00,000.00","18,453.61"
2,2,1150,17,1,2,"2,35,00,000.00","20,434.78"
2,2,1110,27,2,1,"88,00,000.00","7,927.93"
2,2,1115,27,2,1,"85,00,000.00","7,623.32"
2,2,1115,16,2,1,"87,00,000.00","7,802.69"
2,2,1050,48,1,2,"2,50,00,000.00","23,809.52"
1,2,590,32,1,2,"1,40,00,000.00","23,728.81"
1,2,720,37,2,1,"47,00,000.00","6,527.78"
2,2,1140,37,2,1,"73,50,000.00","6,447.37"
3,2,1691,95,1,2,"3,20,00,000.00","18,923.71"
2,2,951,40,1,2,"1,50,00,000.00","15,772.87"
3,2,1689,95,1,2,"3,15,00,000.00","18,650.09"
3,2,1692,95,1,2,"3,22,00,000.00","19,030.73"
3,2,1691,95,1,2,"3,18,00,000.00","18,805.44"
3,2,2562,95,1,2,"4,35,00,000.00","16,978.92"
3,2,2562,95,1,2,"4,30,00,000.00","16,783.76"
3,2,1690,95,1,2,"3,25,00,000.00","19,230.77"
2,2,825,48,1,1,"1,52,00,000.00","18,424.24"
2,2,1000,8,1,2,"1,70,00,000.00","17,000.00"
2,2,1200,17,2,1,"2,32,00,000.00","19,333.33"
1,2,526,2,2,1,"33,19,000.00","6,309.89"
3,2,1250,129,1,2,"7,00,00,000.00","56,000.00"
2,2,720,19,1,1,"1,00,00,000.00","13,888.89"
2,2,1050,72,1,2,"1,80,00,000.00","17,142.86"
2,2,1000,32,1,2,"1,77,00,000.00","17,700.00"
2,2,760,32,1,1,"1,40,00,000.00","18,421.05"
2,2,730,32,1,1,"1,20,00,000.00","16,438.36"
1,2,650,32,1,1,"1,05,00,000.00","16,153.85"
1,2,550,17,1,1,"1,42,00,000.00","25,818.18"
2,2,970,17,1,2,"1,83,00,000.00","18,865.98"
1,2,650,53,1,2,"39,00,000.00","6,000.00"
2,2,1300,16,1,2,"98,00,000.00","7,538.46"
1,2,440,55,2,1,"32,00,000.00","7,272.73"
2,2,970,37,2,1,"42,00,000.00","4,329.90"
1,2,690,37,2,1,"28,00,000.00","4,057.97"
1,2,440,55,2,1,"33,00,000.00","7,500.00"
2,2,1150,43,1,2,"2,30,00,000.00","20,000.00"
3,2,1400,17,2,1,"3,78,00,000.00","27,000.00"
3,2,1197,106,1,1,"5,80,00,000.00","48,454.47"
2,2,1050,17,1,2,"1,89,00,000.00","18,000.00"
3,2,1675,72,1,2,"3,75,00,000.00","22,388.06"
2,2,1375,68,1,2,"2,35,00,000.00","17,090.91"
2,2,1260,68,1,2,"2,00,00,000.00","15,873.02"
2,2,1280,72,1,2,"2,75,00,000.00","21,484.38"
3,2,1050,99,1,2,"2,85,00,000.00","27,142.86"
2,2,950,32,1,2,"2,10,00,000.00","22,105.26"
3,2,1200,99,1,2,"3,20,00,000.00","26,666.67"
1,2,750,32,1,2,"1,25,00,000.00","16,666.67"
1,2,484,53,2,1,"32,00,000.00","6,611.57"
1,2,700,17,1,1,"1,75,00,000.00","25,000.00"
2,2,1050,5,1,2,"83,00,000.00","7,904.76"
2,2,975,71,1,2,"94,00,000.00","9,641.03"
1,2,720,71,1,2,"58,60,000.00","8,138.89"
3,2,1450,17,1,2,"2,15,00,000.00","14,827.59"
2,2,673,86,2,1,"1,81,00,000.00","26,894.50"
3,2,965,86,2,1,"2,62,00,000.00","27,150.26"
2,2,1200,17,1,2,"2,33,00,000.00","19,416.67"
1,2,609,21,2,1,"28,00,000.00","4,597.70"
2,2,720,32,1,2,"1,40,00,000.00","19,444.44"
1,2,470,43,1,1,"1,10,00,000.00","23,404.26"
1,2,580,44,1,2,"95,00,000.00","16,379.31"
2,2,1100,32,1,2,"2,35,00,000.00","21,363.64"
2,2,1000,32,1,2,"2,35,00,000.00","23,500.00"
1,2,450,55,2,1,"33,00,000.00","7,333.33"
2,2,520,37,2,1,"47,00,000.00","9,038.46"
1,2,410,37,2,1,"35,00,000.00","8,536.59"
2,2,950,99,1,2,"3,20,00,000.00","33,684.21"
4,2,3450,17,1,1,"9,75,00,000.00","28,260.87"
3,2,1550,17,1,1,"3,60,00,000.00","23,225.81"
3,2,1350,17,1,1,"3,00,00,000.00","22,222.22"
3,2,1950,17,1,1,"5,10,00,000.00","26,153.85"
3,2,1650,17,1,1,"4,70,00,000.00","28,484.85"
2,2,1350,17,1,1,"3,00,00,000.00","22,222.22"
2,2,1050,17,1,1,"2,50,00,000.00","23,809.52"
3,2,1650,17,1,1,"5,00,00,000.00","30,303.03"
4,2,2250,17,1,1,"8,00,00,000.00","35,555.56"
2,2,1050,17,1,1,"4,00,00,000.00","38,095.24"
1,2,362,17,2,1,"1,25,00,000.00","34,530.39"
3,2,950,17,2,1,"3,30,00,000.00","34,736.84"
1,2,360,17,2,1,"1,20,00,000.00","33,333.33"
2,2,812,17,2,1,"2,25,00,000.00","27,709.36"
2,2,1170,17,1,2,"2,15,00,000.00","18,376.07"
2,2,1150,17,1,2,"1,90,00,000.00","16,521.74"
2,2,1050,17,1,2,"2,00,00,000.00","19,047.62"
2,2,1150,17,1,2,"1,93,00,000.00","16,782.61"
2,2,885,17,1,2,"1,95,00,000.00","22,033.90"
2,2,1140,18,1,2,"1,30,00,000.00","11,403.51"
2,2,1400,18,1,2,"2,30,00,000.00","16,428.57"
3,2,1550,18,2,1,"2,25,00,000.00","14,516.13"
3,2,2075,26,2,1,"2,68,00,000.00","12,915.66"
2,2,1150,81,1,2,"1,50,00,000.00","13,043.48"
2,2,1150,18,2,1,"1,25,00,000.00","10,869.57"
2,2,1150,18,2,1,"1,30,00,000.00","11,304.35"
2,2,1070,18,2,1,"1,10,00,000.00","10,280.37"
2,2,1002,,1,1,"1,05,00,000.00","10,479.04"
2,2,1035,18,2,1,"1,16,00,000.00","11,207.73"
2,2,1050,18,1,2,"1,38,00,000.00","13,142.86"
2,2,1030,81,2,1,"1,35,00,000.00","13,106.80"
2,2,1180,81,2,1,"1,65,00,000.00","13,983.05"
2,2,1300,18,1,2,"1,65,00,000.00","12,692.31"
3,2,1260,80,2,1,"77,00,000.00","6,111.11"
1,2,795,22,2,1,"84,00,000.00","10,566.04"
3,2,1550,18,2,1,"2,18,00,000.00","14,064.52"
3,2,1410,18,2,1,"2,05,00,000.00","14,539.01"
2,2,1075,18,2,1,"1,65,00,000.00","15,348.84"
2,2,1215,101,2,1,"1,40,00,000.00","11,522.63"
2,2,1150,18,1,2,"1,50,00,000.00","13,043.48"
2,2,1230,18,1,2,"1,70,00,000.00","13,821.14"
2,2,1300,18,1,2,"1,85,00,000.00","14,230.77"
2,2,1150,18,1,2,"1,30,00,000.00","11,304.35"
3,2,1550,18,1,2,"2,50,00,000.00","16,129.03"
2,2,1215,18,1,2,"1,50,00,000.00","12,345.68"
2,2,1120,18,1,2,"1,30,00,000.00","11,607.14"
2,2,1180,18,2,1,"1,50,00,000.00","12,711.86"
3,2,1420,47,2,1,"2,05,00,000.00","14,436.62"
3,2,1300,47,2,1,"1,85,00,000.00","14,230.77"
2,2,1080,47,2,1,"1,50,00,000.00","13,888.89"
2,2,1180,81,2,1,"1,65,00,000.00","13,983.05"
2,2,780,47,2,1,"1,15,00,000.00","14,743.59"
2,2,1299,18,1,1,"1,62,00,000.00","12,471.13"
3,2,1617,81,2,1,"1,65,00,000.00","10,204.08"
1,2,760,47,2,2,"1,09,00,000.00","14,342.11"
1,2,720,47,2,1,"1,04,00,000.00","14,444.44"
2,2,1050,18,1,2,"1,05,00,000.00","10,000.00"
3,2,1810,18,1,1,"2,26,00,000.00","12,486.19"
3,2,1650,18,1,1,"2,06,00,000.00","12,484.85"
2,2,950,18,1,2,"1,12,00,000.00","11,789.47"
1,2,760,18,1,2,"1,08,00,000.00","14,210.53"
3,2,1470,81,2,1,"1,90,00,000.00","12,925.17"
3,2,1300,32,1,2,"2,85,00,000.00","21,923.08"
1,2,600,32,1,2,"98,00,000.00","16,333.33"
2,2,950,32,1,2,"1,60,00,000.00","16,842.11"
2,2,800,32,1,2,"1,50,00,000.00","18,750.00"
2,2,1050,32,1,2,"1,80,00,000.00","17,142.86"
2,2,680,32,1,2,"1,30,00,000.00","19,117.65"
2,2,950,32,1,2,"1,50,00,000.00","15,789.47"
2,2,950,32,1,2,"1,60,00,000.00","16,842.11"
2,2,1050,32,1,2,"2,20,00,000.00","20,952.38"
2,2,1200,32,1,2,"1,80,00,000.00","15,000.00"
3,2,1400,32,1,2,"2,10,00,000.00","15,000.00"
3,2,1500,32,1,2,"3,60,00,000.00","24,000.00"
1,2,540,32,1,2,"1,40,00,000.00","25,925.93"
2,2,1000,48,1,1,"1,75,00,000.00","17,500.00"
1,2,750,32,1,1,"1,30,00,000.00","17,333.33"
3,2,1750,32,1,2,"4,70,00,000.00","26,857.14"
3,2,1350,32,1,2,"3,10,00,000.00","22,962.96"
4,2,1850,32,1,2,"5,10,00,000.00","27,567.57"
2,2,1020,32,1,2,"2,30,00,000.00","22,549.02"
2,2,1300,32,1,2,"2,60,00,000.00","20,000.00"
3,2,1500,32,1,2,"3,20,00,000.00","21,333.33"
3,2,1500,32,1,2,"3,10,00,000.00","20,666.67"
1,2,600,48,1,1,"1,08,00,000.00","18,000.00"
2,2,675,48,1,2,"1,50,00,000.00","22,222.22"
2,2,1050,32,1,2,"1,80,00,000.00","17,142.86"
2,2,750,32,1,2,"1,65,00,000.00","22,000.00"
2,2,1040,1,1,2,"2,49,00,000.00","23,942.31"
2,2,1250,1,1,2,"2,80,00,000.00","22,400.00"
2,2,1110,1,1,2,"2,70,00,000.00","24,324.32"
2,2,1050,48,1,2,"1,95,00,000.00","18,571.43"
2,2,1120,95,1,2,"2,15,00,000.00","19,196.43"
3,2,1500,40,1,2,"3,50,00,000.00","23,333.33"
2,2,1180,1,1,2,"2,48,00,000.00","21,016.95"
3,2,1350,5,1,2,"1,60,00,000.00","11,851.85"
2,2,1275,47,2,1,"2,24,00,000.00","17,568.63"
3,2,1625,47,2,1,"2,84,00,000.00","17,476.92"
3,2,1325,47,2,1,"2,32,00,000.00","17,509.43"
2,2,1090,47,2,1,"1,80,00,000.00","16,513.76"
2,2,1265,47,2,1,"2,22,00,000.00","17,549.41"
2,2,1100,47,2,1,"1,94,00,000.00","17,636.36"
3,2,1240,72,2,1,"3,70,00,000.00","29,838.71"
2,2,820,72,2,1,"2,25,00,000.00","27,439.02"
2,2,770,72,2,1,"2,00,00,000.00","25,974.03"
3,2,1080,72,2,1,"2,80,00,000.00","25,925.93"
3,2,1165,72,2,1,"3,45,00,000.00","29,613.73"
3,2,1105,72,2,1,"3,15,00,000.00","28,506.79"
2,2,1250,72,1,2,"1,85,00,000.00","14,800.00"
